2019-04-21 20:12:12.988399 [epoch 0 iteration 0000]loss 4.344 | overlap 0.056
2019-04-21 20:12:13.342241 [epoch 0 iteration 0001]loss 4.823 | overlap 0.078
2019-04-21 20:12:13.736957 [epoch 0 iteration 0002]loss 4.613 | overlap 0.062
2019-04-21 20:12:14.093237 [epoch 0 iteration 0003]loss 3.717 | overlap 0.078
2019-04-21 20:12:14.453657 [epoch 0 iteration 0004]loss 3.321 | overlap 0.062
2019-04-21 20:12:14.812543 [epoch 0 iteration 0005]loss 3.387 | overlap 0.056
2019-04-21 20:12:15.171510 [epoch 0 iteration 0006]loss 3.298 | overlap 0.050
2019-04-21 20:12:15.527940 [epoch 0 iteration 0007]loss 3.049 | overlap 0.059
2019-04-21 20:12:15.886218 [epoch 0 iteration 0008]loss 3.059 | overlap 0.041
2019-04-21 20:12:16.245653 [epoch 0 iteration 0009]loss 2.459 | overlap 0.059
2019-04-21 20:12:16.594639 [epoch 0 iteration 0010]loss 2.458 | overlap 0.116
2019-04-21 20:12:16.944022 [epoch 0 iteration 0011]loss 2.411 | overlap 0.053
2019-04-21 20:12:17.293027 [epoch 0 iteration 0012]loss 2.671 | overlap 0.059
2019-04-21 20:12:17.636447 [epoch 0 iteration 0013]loss 2.393 | overlap 0.122
2019-04-21 20:12:17.991710 [epoch 0 iteration 0014]loss 2.105 | overlap 0.100
2019-04-21 20:12:18.349731 [epoch 0 iteration 0015]loss 2.565 | overlap 0.034
2019-04-21 20:12:18.704326 [epoch 0 iteration 0016]loss 2.354 | overlap 0.084
2019-04-21 20:12:19.052264 [epoch 0 iteration 0017]loss 2.469 | overlap 0.081
2019-04-21 20:12:19.399499 [epoch 0 iteration 0018]loss 2.310 | overlap 0.072
2019-04-21 20:12:19.748694 [epoch 0 iteration 0019]loss 2.195 | overlap 0.072
2019-04-21 20:12:20.097248 [epoch 0 iteration 0020]loss 2.044 | overlap 0.059
2019-04-21 20:12:20.442629 [epoch 0 iteration 0021]loss 2.001 | overlap 0.056
2019-04-21 20:12:20.789206 [epoch 0 iteration 0022]loss 2.124 | overlap 0.084
2019-04-21 20:12:21.137380 [epoch 0 iteration 0023]loss 1.846 | overlap 0.056
2019-04-21 20:12:21.519509 [epoch 0 iteration 0024]loss 2.054 | overlap 0.103
2019-04-21 20:12:21.867833 [epoch 0 iteration 0025]loss 1.879 | overlap 0.069
2019-04-21 20:12:22.223849 [epoch 0 iteration 0026]loss 1.886 | overlap 0.078
2019-04-21 20:12:22.575006 [epoch 0 iteration 0027]loss 2.187 | overlap 0.069
2019-04-21 20:12:22.924618 [epoch 0 iteration 0028]loss 1.923 | overlap 0.084
2019-04-21 20:12:23.275458 [epoch 0 iteration 0029]loss 1.808 | overlap 0.066
2019-04-21 20:12:23.622233 [epoch 0 iteration 0030]loss 1.855 | overlap 0.059
2019-04-21 20:12:23.971697 [epoch 0 iteration 0031]loss 2.157 | overlap 0.041
2019-04-21 20:12:24.322518 [epoch 0 iteration 0032]loss 1.874 | overlap 0.072
2019-04-21 20:12:24.672730 [epoch 0 iteration 0033]loss 1.862 | overlap 0.062
2019-04-21 20:12:25.019916 [epoch 0 iteration 0034]loss 1.890 | overlap 0.069
2019-04-21 20:12:25.369214 [epoch 0 iteration 0035]loss 1.752 | overlap 0.106
2019-04-21 20:12:25.715067 [epoch 0 iteration 0036]loss 1.938 | overlap 0.066
2019-04-21 20:12:26.067472 [epoch 0 iteration 0037]loss 1.938 | overlap 0.059
2019-04-21 20:12:26.413546 [epoch 0 iteration 0038]loss 1.757 | overlap 0.078
2019-04-21 20:12:26.764212 [epoch 0 iteration 0039]loss 1.821 | overlap 0.069
2019-04-21 20:12:27.111978 [epoch 0 iteration 0040]loss 1.709 | overlap 0.072
2019-04-21 20:12:27.460843 [epoch 0 iteration 0041]loss 1.737 | overlap 0.072
2019-04-21 20:12:27.807720 [epoch 0 iteration 0042]loss 1.801 | overlap 0.069
2019-04-21 20:12:28.154004 [epoch 0 iteration 0043]loss 1.750 | overlap 0.072
2019-04-21 20:12:28.502771 [epoch 0 iteration 0044]loss 1.710 | overlap 0.091
2019-04-21 20:12:28.849718 [epoch 0 iteration 0045]loss 1.732 | overlap 0.056
